,FT9,FC5,T7,TP10,F4,AF3,AF8,AF4
FT9,0.32,0.0,0.0,0.36,0.0,0.0,0.0,0.32
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.16,0.0,0.0,0.68,0.0,0.0,0.0,0.16
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.32,0.0,0.0,0.36,0.0,0.0,0.0,0.32
