,FT9,FC5,T7,CP5,CP2,F8,FT7,F6
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.0
F8,0.0,0.0,0.0,0.0,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.0
FT7,0.0,0.0,0.0,0.0,0.2391304347826087,0.2826086956521739,0.4782608695652174,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
