,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.4857142857142857,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.4090909090909091,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.25396825396825395,0.20634920634920634,0.15873015873015872,0.14285714285714285,0.23809523809523808
F8,0.0,0.0,0.0,0.2413793103448276,0.22413793103448276,0.13793103448275862,0.15517241379310345,0.2413793103448276
FT7,0.0,0.0,0.0,0.2647058823529412,0.17647058823529413,0.2647058823529412,0.058823529411764705,0.23529411764705882
C5,0.0,0.0,0.0,0.23255813953488372,0.23255813953488372,0.09302325581395349,0.20930232558139536,0.23255813953488372
AF8,0.0,0.0,0.0,0.21052631578947367,0.17105263157894737,0.13157894736842105,0.11842105263157894,0.3684210526315789
