,FT9,FC5,T7,TP10,F4,AF3,AF8,AF4
FT9,0.3,0.0,0.0,0.35,0.0,0.0,0.0,0.35
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.1935483870967742,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.3870967741935484
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.1935483870967742,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.3870967741935484
