,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.25,0.2916666666666667
C5,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.41379310344827586,0.2413793103448276
AF8,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,0.23684210526315788,0.3684210526315789
