,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-rh,0.6453900709219859,0.0,0.0,0.0,0.3215130023640662,0.0,0.03309692671394799,0.0
fusiform-rh,0.0,0.19386834986474302,0.1884580703336339,0.16471295461376614,0.0,0.18545235948301772,0.09107303877366997,0.17643522693116923
insula-rh,0.0,0.18874074074074074,0.19377777777777777,0.16562962962962963,0.0,0.18488888888888888,0.08977777777777778,0.1771851851851852
lateralorbitofrontal-rh,0.0,0.18247694334650857,0.18511198945981555,0.18873517786561264,0.0,0.17555994729907773,0.09914361001317523,0.16897233201581027
parahippocampal-lh,0.2518450184501845,0.0,0.0,0.0,0.7223247232472325,0.0,0.025830258302583026,0.0
parahippocampal-rh,0.0,0.1854959544501049,0.18519628408750374,0.1585256218160024,0.0,0.19808210967935272,0.09080011986814504,0.18189991009889123
rostralanteriorcingulate-lh,0.014035087719298246,0.1518796992481203,0.1518796992481203,0.14987468671679197,0.014035087719298246,0.1518796992481203,0.21453634085213033,0.1518796992481203
transversetemporal-rh,0.0,0.18195908245505268,0.18536887786732795,0.1577805331680099,0.0,0.18815871047737137,0.09392436453812772,0.19280843149411037
