,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,postcentral-lh,precentral-lh,temporalpole-rh
bankssts-lh,0.40096618357487923,0.004830917874396135,0.15217391304347827,0.0821256038647343,0.0,0.18357487922705315,0.1497584541062802,0.026570048309178744
frontalpole-lh,0.00851063829787234,0.6340425531914894,0.1425531914893617,0.18085106382978725,0.002127659574468085,0.02127659574468085,0.00851063829787234,0.002127659574468085
frontalpole-rh,0.11678832116788321,0.10948905109489052,0.5346715328467153,0.012773722627737226,0.0,0.10583941605839416,0.072992700729927,0.04744525547445255
medialorbitofrontal-lh,0.07228915662650602,0.22650602409638554,0.014457831325301205,0.563855421686747,0.0024096385542168677,0.03614457831325301,0.043373493975903614,0.04096385542168675
parahippocampal-rh,0.0,0.0,0.0,0.0,0.949685534591195,0.0,0.0,0.050314465408805034
postcentral-lh,0.15813953488372093,0.018604651162790697,0.09767441860465116,0.044186046511627906,0.0,0.3674418604651163,0.30697674418604654,0.0069767441860465115
precentral-lh,0.14395886889460155,0.012853470437017995,0.07969151670951156,0.043701799485861184,0.002570694087403599,0.3033419023136247,0.40616966580976865,0.007712082262210797
temporalpole-rh,0.033582089552238806,0.0,0.11940298507462686,0.03731343283582089,0.04477611940298507,0.011194029850746268,0.007462686567164179,0.746268656716418
