,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7006960556844548,0.09976798143851508,0.0,0.0,0.08584686774941995,0.06496519721577726,0.03944315545243619,0.009280742459396751
frontalpole-rh,0.1027190332326284,0.56797583081571,0.0,0.0,0.1268882175226586,0.1510574018126888,0.0,0.0513595166163142
parahippocampal-rh,0.0,0.0,0.7268292682926829,0.0,0.06829268292682927,0.06829268292682927,0.12682926829268293,0.00975609756097561
pericalcarine-lh,0.0,0.0,0.0,0.7857142857142857,0.19642857142857142,0.017857142857142856,0.0,0.0
rostralanteriorcingulate-rh,0.08924949290060852,0.09127789046653144,0.038539553752535496,0.058823529411764705,0.5456389452332657,0.11156186612576065,0.012170385395537525,0.05273833671399594
rostralmiddlefrontal-rh,0.12797619047619047,0.08035714285714286,0.03273809523809524,0.020833333333333332,0.1488095238095238,0.5208333333333334,0.02976190476190476,0.03869047619047619
temporalpole-lh,0.12365591397849462,0.0,0.10215053763440861,0.0,0.053763440860215055,0.03225806451612903,0.6881720430107527,0.0
temporalpole-rh,0.01838235294117647,0.05514705882352941,0.014705882352941176,0.0,0.09926470588235294,0.058823529411764705,0.0,0.7536764705882353
