,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,pericalcarine-lh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-lh,0.7804878048780488,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.1951219512195122
frontalpole-lh,0.0,0.6189427312775331,0.14317180616740088,0.09030837004405286,0.0881057268722467,0.0,0.05947136563876652,0.0
frontalpole-rh,0.0,0.18863049095607234,0.6046511627906976,0.028423772609819122,0.06201550387596899,0.0103359173126615,0.09043927648578812,0.015503875968992248
parsorbitalis-rh,0.0,0.08928571428571429,0.005952380952380952,0.6279761904761905,0.16964285714285715,0.0,0.10714285714285714,0.0
parstriangularis-rh,0.0,0.11583011583011583,0.11196911196911197,0.20463320463320464,0.4980694980694981,0.0,0.0694980694980695,0.0
pericalcarine-lh,0.02491103202846975,0.0,0.0071174377224199285,0.0,0.0,0.9644128113879004,0.0,0.0035587188612099642
rostralanteriorcingulate-lh,0.0,0.08333333333333333,0.08064516129032258,0.09408602150537634,0.04032258064516129,0.005376344086021506,0.696236559139785,0.0
temporalpole-lh,0.17073170731707318,0.0,0.027874564459930314,0.0,0.0,0.017421602787456445,0.0,0.7839721254355401
