,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.1272264631043257,0.11959287531806616,0.1297709923664122,0.11959287531806616,0.12213740458015267,0.1297709923664122,0.1272264631043257,0.12468193384223919
inferiorparietal-rh,0.1256544502617801,0.12303664921465969,0.1256544502617801,0.12303664921465969,0.1256544502617801,0.1256544502617801,0.1256544502617801,0.1256544502617801
parsopercularis-lh,0.12690355329949238,0.11928934010152284,0.12944162436548223,0.11928934010152284,0.1218274111675127,0.1319796954314721,0.12690355329949238,0.12436548223350254
parstriangularis-rh,0.1256544502617801,0.12303664921465969,0.1256544502617801,0.12303664921465969,0.1256544502617801,0.1256544502617801,0.1256544502617801,0.1256544502617801
rostralmiddlefrontal-lh,0.12661498708010335,0.12144702842377261,0.12661498708010335,0.12144702842377261,0.12403100775193798,0.12661498708010335,0.12661498708010335,0.12661498708010335
rostralmiddlefrontal-rh,0.12690355329949238,0.11928934010152284,0.12944162436548223,0.11928934010152284,0.1218274111675127,0.1319796954314721,0.12690355329949238,0.12436548223350254
superiortemporal-lh,0.1272264631043257,0.11959287531806616,0.1297709923664122,0.11959287531806616,0.12213740458015267,0.1297709923664122,0.1272264631043257,0.12468193384223919
supramarginal-lh,0.1278772378516624,0.12020460358056266,0.1278772378516624,0.12020460358056266,0.12276214833759591,0.1278772378516624,0.1278772378516624,0.12531969309462915
