,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13172043010752688,0.11559139784946236,0.12096774193548387,0.12096774193548387,0.12365591397849462,0.13440860215053763,0.12903225806451613,0.12365591397849462
parsopercularis-lh,0.11436170212765957,0.2047872340425532,0.11170212765957446,0.11170212765957446,0.11436170212765957,0.11436170212765957,0.11436170212765957,0.11436170212765957
postcentral-rh,0.12672176308539945,0.1184573002754821,0.12396694214876033,0.12396694214876033,0.12672176308539945,0.12672176308539945,0.12672176308539945,0.12672176308539945
rostralmiddlefrontal-lh,0.12672176308539945,0.1184573002754821,0.12396694214876033,0.12396694214876033,0.12672176308539945,0.12672176308539945,0.12672176308539945,0.12672176308539945
superiorfrontal-rh,0.1284153005464481,0.11748633879781421,0.12295081967213115,0.12295081967213115,0.12568306010928962,0.1284153005464481,0.1284153005464481,0.12568306010928962
superiortemporal-lh,0.13172043010752688,0.11559139784946236,0.12096774193548387,0.12096774193548387,0.12365591397849462,0.13440860215053763,0.12903225806451613,0.12365591397849462
superiortemporal-rh,0.1320754716981132,0.11590296495956873,0.12129380053908356,0.12129380053908356,0.12398921832884097,0.1320754716981132,0.1293800539083558,0.12398921832884097
supramarginal-rh,0.1284153005464481,0.11748633879781421,0.12295081967213115,0.12295081967213115,0.12568306010928962,0.1284153005464481,0.1284153005464481,0.12568306010928962
