,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.4,0.0,0.0,0.15,0.3,0.15,0.0,0.0
FT9,0.0,0.3333333333333333,0.30303030303030304,0.0,0.0,0.0,0.36363636363636365,0.0
P3,0.0,0.34375,0.3125,0.0,0.0,0.0,0.34375,0.0
P1,0.018518518518518517,0.0,0.0,0.3333333333333333,0.2962962962962963,0.35185185185185186,0.0,0.0
P5,0.06779661016949153,0.0,0.0,0.3050847457627119,0.3220338983050847,0.3050847457627119,0.0,0.0
PO3,0.017543859649122806,0.0,0.0,0.3157894736842105,0.2807017543859649,0.38596491228070173,0.0,0.0
POz,0.0,0.3333333333333333,0.30303030303030304,0.0,0.0,0.0,0.36363636363636365,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
