,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.30434782608695654,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0
P3,0.0,0.23333333333333334,0.36666666666666664,0.0,0.0,0.0,0.4,0.0
P1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0
POz,0.0,0.13953488372093023,0.23255813953488372,0.0,0.0,0.0,0.627906976744186,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
