,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.25,0.0,0.0,0.2692307692307692,0.25,0.0,0.0,0.23076923076923078
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.25,0.0,0.0,0.2692307692307692,0.25,0.0,0.0,0.23076923076923078
P5,0.25,0.0,0.0,0.2692307692307692,0.25,0.0,0.0,0.23076923076923078
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.2549019607843137,0.0,0.0,0.2549019607843137,0.2549019607843137,0.0,0.0,0.23529411764705882
