,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.3150684931506849,0.0,0.0,0.1643835616438356,0.1780821917808219,0.1780821917808219,0.0,0.1643835616438356
FT9,0.0,0.6046511627906976,0.16279069767441862,0.0,0.0,0.0,0.23255813953488372,0.0
P3,0.0,0.35,0.3,0.0,0.0,0.0,0.35,0.0
P1,0.1935483870967742,0.0,0.0,0.1935483870967742,0.20967741935483872,0.20967741935483872,0.0,0.1935483870967742
P5,0.1935483870967742,0.0,0.0,0.1935483870967742,0.20967741935483872,0.20967741935483872,0.0,0.1935483870967742
PO3,0.1935483870967742,0.0,0.0,0.1935483870967742,0.20967741935483872,0.20967741935483872,0.0,0.1935483870967742
POz,0.0,0.4,0.24,0.0,0.0,0.0,0.36,0.0
PO4,0.1935483870967742,0.0,0.0,0.1935483870967742,0.20967741935483872,0.20967741935483872,0.0,0.1935483870967742
