,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.25524861878453037,0.012154696132596685,0.0022099447513812156,0.2121546961325967,0.17569060773480663,0.15248618784530388,0.011049723756906077,0.17900552486187846
FT9,0.02287581699346405,0.380718954248366,0.28594771241830064,0.006535947712418301,0.011437908496732025,0.0,0.2761437908496732,0.016339869281045753
P3,0.0072992700729927005,0.25401459854014596,0.3956204379562044,0.0,0.0,0.0,0.33138686131386863,0.01167883211678832
P1,0.20248868778280543,0.0022624434389140274,0.0,0.24321266968325791,0.19230769230769232,0.18891402714932126,0.003393665158371041,0.167420814479638
P5,0.17733990147783252,0.006157635467980296,0.0,0.20689655172413793,0.26108374384236455,0.1834975369458128,0.007389162561576354,0.15763546798029557
PO3,0.16644295302013423,0.0,0.0,0.20939597315436242,0.1906040268456376,0.3100671140939597,0.0,0.12348993288590604
POz,0.018867924528301886,0.23367198838896952,0.31204644412191584,0.00725689404934688,0.011611030478955007,0.0,0.397677793904209,0.018867924528301886
PO4,0.20935960591133004,0.008620689655172414,0.008620689655172414,0.19950738916256158,0.1724137931034483,0.12931034482758622,0.013546798029556651,0.25862068965517243
