,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.1956521739130435,0.0,0.0,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.0,0.15217391304347827
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.4186046511627907,0.0
P1,0.17647058823529413,0.0,0.0,0.21568627450980393,0.23529411764705882,0.23529411764705882,0.0,0.13725490196078433
P5,0.15254237288135594,0.0,0.0,0.1864406779661017,0.3389830508474576,0.2033898305084746,0.0,0.11864406779661017
PO3,0.17647058823529413,0.0,0.0,0.21568627450980393,0.23529411764705882,0.23529411764705882,0.0,0.13725490196078433
POz,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857,0.0
PO4,0.20512820512820512,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,0.1794871794871795
