,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.30434782608695654,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0
P3,0.0,0.25,0.35714285714285715,0.0,0.0,0.0,0.39285714285714285,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.05263157894736842
POz,0.0,0.25,0.35714285714285715,0.0,0.0,0.0,0.39285714285714285,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
