subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S43,Sess01,MOTOR_EXECUTION-LEFT,0.915037457834068,1.0000000000000013,0.8230722925850045,1.0249035615984767,bootstrap,subcritical,hrfwin_resp
S43,Sess01,MOTOR_EXECUTION-RIGHT,0.9573627198627199,0.9999999999999998,0.8878086121836122,1.0455600243100243,bootstrap,critical,hrfwin_resp
S43,Sess01,MOTOR_IMAGERY-LEFT,1.001427386875148,1.000000000000001,0.8890806384742952,1.1390994432598909,bootstrap,critical,hrfwin_resp
S43,Sess01,MOTOR_IMAGERY-RIGHT,0.9002022689953725,1.0000000000000002,0.814612591431557,0.9924954284221525,bootstrap,subcritical,hrfwin_resp
S43,Sess01,MOTOR_EXECUTION,0.9362000888483939,1.0000000000000004,0.8554404523843083,1.0352317929542505,bootstrap,subcritical,hrfwin_resp
S43,Sess01,MOTOR_IMAGERY,0.9508148279352602,1.0000000000000007,0.851846614952926,1.0657974358410218,bootstrap,critical,hrfwin_resp
S43,Sess01,LEFT,0.9582324223546079,1.0000000000000013,0.8560764655296498,1.0820015024291838,bootstrap,subcritical,hrfwin_resp
S43,Sess01,RIGHT,0.9287824944290461,1.0,0.8512106018075846,1.0190277263660885,bootstrap,critical,hrfwin_resp
S43,Sess01,LEFT_vs_RIGHT,0.02944992792556178,0.0,-0.16295126083643874,0.23079090062159924,bootstrap,delta,hrfwin_resp
S43,Sess01,IMAGERY_vs_EXECUTION,0.01461473908686628,0.0,-0.18338517800132448,0.2103569834567135,bootstrap,delta,hrfwin_resp
S43,Sess01,ME_LEFT_vs_ME_RIGHT,-0.042325262028651944,0.0,-0.2224877317250198,0.13709494941486455,bootstrap,delta,hrfwin_resp
S43,Sess01,MI_LEFT_vs_MI_RIGHT,0.1012251178797755,0.0,-0.10341478994785736,0.3244868518283339,bootstrap,delta,hrfwin_resp
