,Fp1,F7,FT9,P7,Fp2,AF7,AF3,AF8
Fp1,0.3076923076923077,0.0,0.0,0.11538461538461539,0.23076923076923078,0.0,0.0,0.34615384615384615
F7,0.0,0.49612403100775193,0.5038759689922481,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.49612403100775193,0.5038759689922481,0.0,0.0,0.0,0.0,0.0
P7,0.26666666666666666,0.0,0.0,0.2,0.26666666666666666,0.0,0.0,0.26666666666666666
Fp2,0.30434782608695654,0.0,0.0,0.13043478260869565,0.2608695652173913,0.0,0.0,0.30434782608695654
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.18181818181818182,0.0,0.0,0.06818181818181818,0.13636363636363635,0.0,0.0,0.6136363636363636
