,Fp1,TP9,F8,Fp2,AF7,AF3,AFz,F5
Fp1,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2777777777777778,0.0,0.0,0.3333333333333333,0.0,0.0,0.3888888888888889,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.47058823529411764
AFz,0.2631578947368421,0.0,0.0,0.3157894736842105,0.0,0.0,0.42105263157894735,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5063291139240507,0.0,0.4936708860759494
