,caudalmiddlefrontal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.26785714285714285,0.19642857142857142,0.15178571428571427,0.09821428571428571,0.0,0.08035714285714286,0.0625,0.14285714285714285
parsopercularis-lh,0.13580246913580246,0.21604938271604937,0.17901234567901234,0.1111111111111111,0.030864197530864196,0.08024691358024691,0.10493827160493827,0.1419753086419753
rostralmiddlefrontal-lh,0.10382513661202186,0.15846994535519127,0.25136612021857924,0.12021857923497267,0.0273224043715847,0.07103825136612021,0.1092896174863388,0.15846994535519127
superiorfrontal-rh,0.10077519379844961,0.14728682170542637,0.18604651162790697,0.17054263565891473,0.046511627906976744,0.10852713178294573,0.05426356589147287,0.18604651162790697
superiorparietal-lh,0.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.3972602739726027,0.2054794520547945,0.0684931506849315,0.0821917808219178
superiorparietal-rh,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.1391304347826087,0.20869565217391303,0.043478260869565216,0.13043478260869565
superiortemporal-lh,0.07692307692307693,0.17307692307692307,0.20192307692307693,0.0673076923076923,0.04807692307692308,0.038461538461538464,0.27884615384615385,0.11538461538461539
superiortemporal-rh,0.11538461538461539,0.15384615384615385,0.1858974358974359,0.14102564102564102,0.03205128205128205,0.08333333333333333,0.07692307692307693,0.21153846153846154
