,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.17419354838709677,0.15483870967741936,0.12258064516129032,0.1032258064516129,0.13548387096774195,0.1032258064516129,0.11612903225806452,0.09032258064516129
parstriangularis-rh,0.16,0.15333333333333332,0.12666666666666668,0.10666666666666667,0.13333333333333333,0.10666666666666667,0.12,0.09333333333333334
postcentral-lh,0.13768115942028986,0.13768115942028986,0.13043478260869565,0.11594202898550725,0.13768115942028986,0.11594202898550725,0.12318840579710146,0.10144927536231885
precentral-lh,0.128,0.128,0.128,0.12,0.128,0.128,0.128,0.112
precentral-rh,0.14482758620689656,0.14482758620689656,0.1310344827586207,0.1103448275862069,0.13793103448275862,0.1103448275862069,0.12413793103448276,0.09655172413793103
superiortemporal-lh,0.1322314049586777,0.1322314049586777,0.1322314049586777,0.11570247933884298,0.1322314049586777,0.12396694214876033,0.12396694214876033,0.10743801652892562
superiortemporal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.11851851851851852,0.13333333333333333,0.11851851851851852,0.1259259259259259,0.1037037037037037
supramarginal-lh,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.11711711711711711
