,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.12857142857142856,0.13333333333333333,0.12857142857142856,0.13333333333333333,0.0761904761904762,0.13333333333333333,0.13333333333333333,0.13333333333333333
parstriangularis-rh,0.12217194570135746,0.13574660633484162,0.12669683257918551,0.14027149321266968,0.07239819004524888,0.14027149321266968,0.12669683257918551,0.13574660633484162
postcentral-lh,0.12135922330097088,0.13592233009708737,0.13106796116504854,0.13592233009708737,0.07766990291262135,0.13592233009708737,0.1262135922330097,0.13592233009708737
precentral-lh,0.12217194570135746,0.13574660633484162,0.12669683257918551,0.14027149321266968,0.07239819004524888,0.14027149321266968,0.12669683257918551,0.13574660633484162
superiorparietal-rh,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394
superiortemporal-lh,0.12217194570135746,0.13574660633484162,0.12669683257918551,0.14027149321266968,0.07239819004524888,0.14027149321266968,0.12669683257918551,0.13574660633484162
superiortemporal-rh,0.12440191387559808,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.07655502392344497,0.1339712918660287,0.1291866028708134,0.1339712918660287
supramarginal-rh,0.12217194570135746,0.13574660633484162,0.12669683257918551,0.14027149321266968,0.07239819004524888,0.14027149321266968,0.12669683257918551,0.13574660633484162
