,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.225,0.05,0.165,0.19,0.05,0.185,0.135,0.0
caudalmiddlefrontal-rh,0.09803921568627451,0.24509803921568626,0.0,0.14705882352941177,0.18627450980392157,0.08823529411764706,0.23529411764705882,0.0
precentral-lh,0.2185430463576159,0.0,0.26490066225165565,0.152317880794702,0.0,0.2251655629139073,0.1390728476821192,0.0
rostralmiddlefrontal-lh,0.1989795918367347,0.07653061224489796,0.11734693877551021,0.22959183673469388,0.07653061224489796,0.15816326530612246,0.14285714285714285,0.0
rostralmiddlefrontal-rh,0.1,0.19,0.0,0.14,0.29,0.09,0.19,0.0
superiortemporal-lh,0.19689119170984457,0.046632124352331605,0.17616580310880828,0.16580310880829016,0.046632124352331605,0.21243523316062177,0.15544041450777202,0.0
superiortemporal-rh,0.135,0.125,0.115,0.14,0.095,0.16,0.23,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
