,Oz,O2,F8,AFz,F5,POz,PO4,PO8
Oz,0.14337349397590363,0.0,0.14337349397590363,0.14337349397590363,0.14457831325301204,0.14096385542168674,0.14216867469879518,0.14216867469879518
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.1344632768361582,0.0,0.15141242937853108,0.1536723163841808,0.15141242937853108,0.14463276836158193,0.13220338983050847,0.13220338983050847
AFz,0.1326644370122631,0.0,0.1516164994425864,0.15719063545150502,0.1505016722408027,0.14715719063545152,0.13043478260869565,0.13043478260869565
F5,0.13574660633484162,0.0,0.1504524886877828,0.1515837104072398,0.1504524886877828,0.14479638009049775,0.1334841628959276,0.1334841628959276
POz,0.13434579439252337,0.0,0.14485981308411214,0.14953271028037382,0.14485981308411214,0.16238317757009346,0.13200934579439252,0.13200934579439252
PO4,0.14407814407814407,0.0,0.14285714285714285,0.14285714285714285,0.14407814407814407,0.14041514041514042,0.14285714285714285,0.14285714285714285
PO8,0.14407814407814407,0.0,0.14285714285714285,0.14285714285714285,0.14407814407814407,0.14041514041514042,0.14285714285714285,0.14285714285714285
