,C3,Oz,O2,TP10,AFz,POz,PO4,PO8
C3,0.15031503150315031,0.1344734473447345,0.0,0.14905490549054906,0.14887488748874889,0.14833483348334833,0.1344734473447345,0.1344734473447345
Oz,0.14358974358974358,0.14339981006647673,0.0,0.14245014245014245,0.14169040835707503,0.14207027540360873,0.14339981006647673,0.14339981006647673
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.14995483288166214,0.13405600722673894,0.0,0.14959349593495935,0.14941282746160794,0.14887082204155375,0.13405600722673894,0.13405600722673894
AFz,0.14861957690928648,0.1328433130154177,0.0,0.14879885263535317,0.15543205449982073,0.14861957690928648,0.1328433130154177,0.1328433130154177
POz,0.14804673238408178,0.133442862358525,0.0,0.1474990872581234,0.14859437751004015,0.15553121577217963,0.133442862358525,0.133442862358525
PO4,0.1435878007198333,0.1435878007198333,0.0,0.14226179200606176,0.1416935025573025,0.1416935025573025,0.1435878007198333,0.1435878007198333
PO8,0.1435878007198333,0.1435878007198333,0.0,0.14226179200606176,0.1416935025573025,0.1416935025573025,0.1435878007198333,0.1435878007198333
