,C3,Oz,O2,F8,AFz,POz,PO4,PO8
C3,0.1457905544147844,0.1437371663244353,0.0,0.14168377823408623,0.13963039014373715,0.14168377823408623,0.1437371663244353,0.1437371663244353
Oz,0.145748987854251,0.1437246963562753,0.0,0.1417004048582996,0.1396761133603239,0.1417004048582996,0.1437246963562753,0.1437246963562753
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.1440329218106996,0.1440329218106996,0.0,0.1419753086419753,0.13991769547325103,0.1419753086419753,0.1440329218106996,0.1440329218106996
AFz,0.14315352697095435,0.14315352697095435,0.0,0.14315352697095435,0.14107883817427386,0.14315352697095435,0.14315352697095435,0.14315352697095435
POz,0.1440329218106996,0.1440329218106996,0.0,0.1419753086419753,0.13991769547325103,0.1419753086419753,0.1440329218106996,0.1440329218106996
PO4,0.145748987854251,0.1437246963562753,0.0,0.1417004048582996,0.1396761133603239,0.1417004048582996,0.1437246963562753,0.1437246963562753
PO8,0.145748987854251,0.1437246963562753,0.0,0.1417004048582996,0.1396761133603239,0.1417004048582996,0.1437246963562753,0.1437246963562753
