,Oz,O2,F8,AFz,F5,POz,PO4,PO8
Oz,0.14351978171896315,0.0,0.14351978171896315,0.14297407912687585,0.14433833560709414,0.13997271487039564,0.14297407912687585,0.1427012278308322
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.1391465677179963,0.0,0.14683275907765703,0.14842300556586271,0.14709780015902466,0.14206201961304002,0.13835144447389344,0.13808640339252584
AFz,0.13695765812859384,0.0,0.14610559330893885,0.15551489806586513,0.14636696288552012,0.1429691583899634,0.13617354939884999,0.1359121798222687
F5,0.13957176843774782,0.0,0.14670896114195084,0.14776632302405499,0.14697330161247688,0.14168649220195612,0.1387787470261697,0.13851440655564368
POz,0.13842351002471848,0.0,0.1441911562757484,0.1469376544905246,0.1441911562757484,0.15133205163416644,0.13759956056028563,0.137324910738808
PO4,0.14383561643835616,0.0,0.14328767123287672,0.14273972602739726,0.1441095890410959,0.13972602739726028,0.14328767123287672,0.143013698630137
PO8,0.143993417443774,0.0,0.14317059791552386,0.1426220515633571,0.143993417443774,0.13960504662643994,0.14344487109160725,0.14317059791552386
