,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.3375,0.0,0.325,0.0,0.0,0.0,0.3375,0.0
P7,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
O1,0.33548387096774196,0.0,0.32903225806451614,0.0,0.0,0.0,0.33548387096774196,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.4
CPz,0.33544303797468356,0.0,0.3291139240506329,0.0,0.0,0.0,0.33544303797468356,0.0
TP8,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714
