,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.40594059405940597,0.36633663366336633,0.22772277227722773,0.0,0.0,0.0
P8,0.0,0.0,0.3854166666666667,0.375,0.23958333333333334,0.0,0.0,0.0
C5,0.0,0.0,0.3382352941176471,0.3382352941176471,0.3235294117647059,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
