,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.5180722891566265,0.0,0.4819277108433735,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.5063291139240507,0.0,0.4936708860759494,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
