,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.4954128440366973,0.0,0.5045871559633027,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.46218487394957986,0.0,0.5378151260504201,0.0
TP8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9
