,FT9,TP10,T8,F8,AF7,F1,POz,FT8
FT9,0.48,0.0,0.0,0.0,0.0,0.0,0.52,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
