,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.21212121212121213,0.0,0.17316017316017315,0.21645021645021645,0.21645021645021645,0.0,0.18181818181818182,0.0
P7,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.0,0.0
O1,0.20100502512562815,0.0,0.19597989949748743,0.20100502512562815,0.20100502512562815,0.0,0.20100502512562815,0.0
Oz,0.20491803278688525,0.0,0.16393442622950818,0.2459016393442623,0.21311475409836064,0.0,0.1721311475409836,0.0
PO7,0.2127659574468085,0.0,0.1702127659574468,0.22127659574468084,0.2170212765957447,0.0,0.17872340425531916,0.0
POz,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.0,0.0
CPz,0.2028985507246377,0.0,0.1932367149758454,0.2028985507246377,0.2028985507246377,0.0,0.19806763285024154,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
