,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.24369747899159663,0.0,0.25210084033613445,0.25210084033613445,0.25210084033613445,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.2,0.0,0.29333333333333333,0.3,0.20666666666666667,0.0,0.0,0.0
Oz,0.1910828025477707,0.0,0.28662420382165604,0.3248407643312102,0.19745222929936307,0.0,0.0,0.0
PO7,0.2396694214876033,0.0,0.256198347107438,0.256198347107438,0.24793388429752067,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
