,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.2722222222222222,0.0,0.26666666666666666,0.22777777777777777,0.0,0.0,0.23333333333333334,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.27472527472527475,0.0,0.2692307692307692,0.22527472527472528,0.0,0.0,0.23076923076923078,0.0
Oz,0.25153374233128833,0.0,0.25153374233128833,0.24539877300613497,0.0,0.0,0.25153374233128833,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.25609756097560976,0.0,0.25609756097560976,0.23780487804878048,0.0,0.0,0.25,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
