,FT9,TP10,T8,F8,AF7,F1,POz,FT8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5060240963855421,0.0,0.4939759036144578,0.0
F1,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.5060240963855421,0.0,0.4939759036144578,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
