,T8,FT10,F8,AF7,POz,CPz,TP8,AF8
T8,0.4,0.30833333333333335,0.2916666666666667,0.0,0.0,0.0,0.0,0.0
FT10,0.3425925925925926,0.3333333333333333,0.32407407407407407,0.0,0.0,0.0,0.0,0.0
F8,0.33653846153846156,0.33653846153846156,0.3269230769230769,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
