,TP9,P7,O1,Oz,PO7,POz,CPz,TP8
TP9,0.31598173515981737,0.0,0.2219178082191781,0.16712328767123288,0.11141552511415526,0.0,0.1506849315068493,0.03287671232876712
P7,0.0,0.676056338028169,0.0,0.0,0.0,0.14084507042253522,0.0,0.18309859154929578
O1,0.21674008810572687,0.0,0.3022026431718062,0.1947136563876652,0.1444933920704846,0.0,0.14185022026431718,0.0
Oz,0.17342130065975495,0.0,0.21017907634307256,0.295004712535344,0.18473138548539114,0.03298774740810556,0.10367577756833177,0.0
PO7,0.12750263435194942,0.0,0.17281348788198103,0.2065331928345627,0.3266596417281349,0.03582718651211802,0.13066385669125394,0.0
POz,0.0,0.05416666666666667,0.0,0.14583333333333334,0.14583333333333334,0.6458333333333334,0.0,0.008333333333333333
CPz,0.20398009950248755,0.0,0.20024875621890548,0.13432835820895522,0.15422885572139303,0.0,0.3072139303482587,0.0
TP8,0.17391304347826086,0.057971014492753624,0.0,0.0,0.0,0.004830917874396135,0.0,0.7632850241545893
