,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.15129151291512916,0.15867158671586715,0.033210332103321034,0.11808118081180811,0.12177121771217712,0.15867158671586715,0.14022140221402213,0.11808118081180811
inferiorparietal-rh,0.14093959731543623,0.1644295302013423,0.04697986577181208,0.11073825503355705,0.11409395973154363,0.1610738255033557,0.14429530201342283,0.1174496644295302
parsopercularis-lh,0.0743801652892562,0.11570247933884298,0.5041322314049587,0.0,0.0,0.1322314049586777,0.17355371900826447,0.0
precentral-lh,0.13973799126637554,0.15283842794759825,0.0,0.14410480349344978,0.14847161572052403,0.13973799126637554,0.12663755458515283,0.14847161572052403
rostralmiddlefrontal-lh,0.14224137931034483,0.15517241379310345,0.0,0.14224137931034483,0.14655172413793102,0.14224137931034483,0.125,0.14655172413793102
rostralmiddlefrontal-rh,0.134185303514377,0.15335463258785942,0.051118210862619806,0.10223642172523961,0.10543130990415335,0.20766773162939298,0.14376996805111822,0.10223642172523961
superiorfrontal-lh,0.13651877133105803,0.15358361774744028,0.07167235494880546,0.10238907849829351,0.10580204778156997,0.16040955631399317,0.16723549488054607,0.10238907849829351
superiorparietal-lh,0.1391304347826087,0.15217391304347827,0.0,0.14347826086956522,0.14782608695652175,0.1391304347826087,0.12608695652173912,0.15217391304347827
