,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.13924050632911392,0.1518987341772152,0.0,0.1518987341772152,0.1518987341772152,0.13924050632911392,0.11392405063291139,0.1518987341772152
inferiorparietal-rh,0.12790697674418605,0.16279069767441862,0.0,0.1511627906976744,0.1511627906976744,0.12790697674418605,0.10465116279069768,0.1744186046511628
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.12941176470588237,0.16470588235294117,0.0,0.15294117647058825,0.15294117647058825,0.12941176470588237,0.10588235294117647,0.16470588235294117
rostralmiddlefrontal-lh,0.12941176470588237,0.16470588235294117,0.0,0.15294117647058825,0.15294117647058825,0.12941176470588237,0.10588235294117647,0.16470588235294117
rostralmiddlefrontal-rh,0.13924050632911392,0.1518987341772152,0.0,0.1518987341772152,0.1518987341772152,0.13924050632911392,0.11392405063291139,0.1518987341772152
superiorfrontal-lh,0.14492753623188406,0.14492753623188406,0.0,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.14492753623188406
superiorparietal-lh,0.12790697674418605,0.16279069767441862,0.0,0.1511627906976744,0.1511627906976744,0.12790697674418605,0.10465116279069768,0.1744186046511628
