,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1467065868263473,0.1377245508982036,0.0029940119760479044,0.1407185628742515,0.15269461077844312,0.15568862275449102,0.11676646706586827,0.1467065868263473
inferiorparietal-rh,0.13253012048192772,0.1536144578313253,0.0030120481927710845,0.14156626506024098,0.1536144578313253,0.14156626506024098,0.11746987951807229,0.1566265060240964
parsopercularis-lh,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
precentral-lh,0.13513513513513514,0.14714714714714713,0.003003003003003003,0.14714714714714713,0.15015015015015015,0.14414414414414414,0.12312312312312312,0.15015015015015015
rostralmiddlefrontal-lh,0.1400560224089636,0.14285714285714285,0.0028011204481792717,0.13725490196078433,0.16246498599439776,0.1484593837535014,0.1092436974789916,0.1568627450980392
rostralmiddlefrontal-rh,0.14076246334310852,0.14076246334310852,0.002932551319648094,0.14076246334310852,0.1495601173020528,0.16422287390029325,0.11436950146627566,0.1466275659824047
superiorparietal-lh,0.13937282229965156,0.13588850174216027,0.003484320557491289,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15331010452961671,0.13937282229965156
supramarginal-lh,0.1329479768786127,0.15028901734104047,0.002890173410404624,0.1416184971098266,0.15606936416184972,0.14450867052023122,0.11271676300578035,0.15895953757225434
