,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.3933547695605573,0.04287245444801715,0.010718113612004287,0.10182207931404073,0.16505894962486603,0.09860664523043944,0.1189710610932476,0.06859592711682744
frontalpole-rh,0.049773755656108594,0.5776772247360482,0.06033182503770739,0.05731523378582202,0.10407239819004525,0.09502262443438914,0.03619909502262444,0.0196078431372549
isthmuscingulate-rh,0.01834862385321101,0.08440366972477065,0.7357798165137615,0.031192660550458717,0.05871559633027523,0.031192660550458717,0.005504587155963303,0.03486238532110092
lateralorbitofrontal-lh,0.11220715166461159,0.06658446362515413,0.02342786683107275,0.3205918618988903,0.19235511713933415,0.05055487053020962,0.18249075215782984,0.051787916152897656
medialorbitofrontal-lh,0.12641509433962264,0.06792452830188679,0.031132075471698113,0.14528301886792452,0.42452830188679247,0.052830188679245285,0.10471698113207548,0.04716981132075472
medialorbitofrontal-rh,0.1080368906455863,0.07509881422924901,0.023715415019762844,0.05665349143610013,0.06982872200263504,0.4993412384716733,0.04479578392621871,0.1225296442687747
parsorbitalis-lh,0.14075887392900857,0.03671970624235006,0.0012239902080783353,0.17135862913096694,0.14932680538555693,0.044063647490820076,0.4357405140758874,0.0208078335373317
rostralmiddlefrontal-lh,0.09486780715396578,0.013996889580093312,0.029548989113530325,0.08242612752721618,0.07776049766718507,0.1368584758942457,0.038880248833592534,0.5256609642301711
