,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,transversetemporal-rh
caudalanteriorcingulate-rh,0.8529411764705882,0.0,0.0196078431372549,0.0,0.007352941176470588,0.03431372549019608,0.058823529411764705,0.02696078431372549
entorhinal-lh,0.0,0.5794573643410853,0.046511627906976744,0.03294573643410853,0.08914728682170543,0.21511627906976744,0.003875968992248062,0.03294573643410853
frontalpole-lh,0.0108499095840868,0.05063291139240506,0.7902350813743219,0.07775768535262206,0.007233273056057866,0.023508137432188065,0.014466546112115732,0.02531645569620253
frontalpole-rh,0.0,0.023743016759776536,0.05446927374301676,0.6452513966480447,0.06564245810055866,0.08379888268156424,0.023743016759776536,0.10335195530726257
parahippocampal-lh,0.010917030567685589,0.10480349344978165,0.004366812227074236,0.11572052401746726,0.6790393013100436,0.034934497816593885,0.05021834061135371,0.0
parsorbitalis-lh,0.027303754266211604,0.1825938566552901,0.02218430034129693,0.1075085324232082,0.027303754266211604,0.43856655290102387,0.08873720136518772,0.10580204778156997
temporalpole-lh,0.046263345195729534,0.0,0.02491103202846975,0.030249110320284697,0.033807829181494664,0.08185053380782918,0.6209964412811388,0.1619217081850534
transversetemporal-rh,0.013657056145675266,0.01669195751138088,0.030349013657056147,0.10773899848254932,0.0,0.08497723823975721,0.13505311077389984,0.6115326251896813
