,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.047021943573667714,0.0,0.050156739811912224,0.0,0.0,0.050156739811912224,0.0,0.0,0.050156739811912224,0.0,0.0,0.050156739811912224,0.04075235109717868,0.0,0.0,0.050156739811912224,0.0,0.050156739811912224,0.0,0.050156739811912224,0.0,0.0,0.0,0.050156739811912224,0.0,0.050156739811912224,0.03134796238244514,0.0,0.04075235109717868,0.050156739811912224,0.0,0.050156739811912224,0.0,0.0,0.0,0.0,0.03761755485893417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050156739811912224,0.0,0.0,0.0,0.050156739811912224,0.0,0.050156739811912224,0.0,0.0,0.0,0.050156739811912224,0.0,0.0,0.0,0.0,0.050156739811912224,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.034261241970021415,0.0,0.05139186295503212,0.0,0.0,0.05353319057815846,0.0,0.0,0.05353319057815846,0.0,0.0,0.044967880085653104,0.029978586723768737,0.0,0.0,0.05353319057815846,0.0,0.05353319057815846,0.0,0.044967880085653104,0.0,0.0,0.0,0.05353319057815846,0.0,0.05353319057815846,0.029978586723768737,0.0,0.03640256959314775,0.05353319057815846,0.0,0.05139186295503212,0.0,0.0,0.0,0.0,0.034261241970021415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05353319057815846,0.0,0.0,0.0,0.05353319057815846,0.0,0.05353319057815846,0.0,0.0,0.0,0.05353319057815846,0.0,0.0,0.0,0.0,0.05353319057815846,0.0
FC5,0.0,0.0,0.0,0.0,0.051194539249146756,0.04778156996587031,0.0,0.0,0.051194539249146756,0.0,0.0,0.0,0.0,0.0,0.013651877133105802,0.0,0.0,0.034129692832764506,0.0,0.0,0.0,0.052901023890784986,0.0,0.0,0.0,0.052901023890784986,0.0,0.0,0.023890784982935155,0.0,0.0,0.04436860068259386,0.0,0.051194539249146756,0.0,0.0,0.0,0.0,0.052901023890784986,0.0,0.032423208191126277,0.0,0.0,0.052901023890784986,0.052901023890784986,0.0,0.0,0.015358361774744027,0.052901023890784986,0.0,0.0,0.0,0.0,0.052901023890784986,0.052901023890784986,0.0,0.052901023890784986,0.052901023890784986,0.0,0.052901023890784986,0.0,0.052901023890784986
FC1,0.0,0.0,0.0,0.0,0.047619047619047616,0.05128205128205128,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.007326007326007326,0.0,0.0,0.040293040293040296,0.0,0.0,0.0,0.05311355311355311,0.0,0.0,0.0,0.05311355311355311,0.0,0.0,0.029304029304029304,0.0,0.0,0.05128205128205128,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.05311355311355311,0.0,0.0347985347985348,0.0,0.0,0.05311355311355311,0.05311355311355311,0.0,0.0,0.009157509157509158,0.05311355311355311,0.0,0.0,0.0,0.0,0.05311355311355311,0.05311355311355311,0.0,0.05311355311355311,0.05311355311355311,0.0,0.05311355311355311,0.0,0.04945054945054945
C3,0.0,0.025682182985553772,0.0,0.038523274478330656,0.0,0.0,0.05778491171749599,0.0,0.0,0.04012841091492777,0.0,0.0,0.038523274478330656,0.02247191011235955,0.0,0.0,0.056179775280898875,0.0,0.0593900481540931,0.0,0.04975922953451043,0.0,0.0,0.0,0.0593900481540931,0.0,0.05778491171749599,0.04173354735152488,0.0,0.04654895666131621,0.056179775280898875,0.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.038523274478330656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05778491171749599,0.0,0.0,0.0,0.0593900481540931,0.0,0.04975922953451043,0.0,0.0,0.0,0.04654895666131621,0.0,0.0,0.0,0.0,0.04173354735152488,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.05140961857379768,0.04643449419568822,0.0,0.0,0.05140961857379768,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.03316749585406302,0.0,0.0,0.0,0.05306799336650083,0.0,0.0,0.0,0.05306799336650083,0.0,0.0,0.02321724709784411,0.0,0.0,0.04311774461028192,0.0,0.05140961857379768,0.0,0.0,0.0,0.0,0.05306799336650083,0.0,0.03150912106135987,0.0,0.0,0.05306799336650083,0.05306799336650083,0.0,0.0,0.01658374792703151,0.05306799336650083,0.0,0.0,0.0,0.0,0.05306799336650083,0.05306799336650083,0.0,0.05306799336650083,0.05306799336650083,0.0,0.05306799336650083,0.0,0.05306799336650083
CP5,0.0,0.03219315895372234,0.0,0.05030181086519115,0.0,0.0,0.05432595573440644,0.0,0.0,0.052313883299798795,0.0,0.0,0.04426559356136821,0.028169014084507043,0.0,0.0,0.05432595573440644,0.0,0.05432595573440644,0.0,0.04426559356136821,0.0,0.0,0.0,0.05432595573440644,0.0,0.05432595573440644,0.030181086519114688,0.0,0.03621730382293763,0.05432595573440644,0.0,0.05030181086519115,0.0,0.0,0.0,0.0,0.03420523138832998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432595573440644,0.0,0.0,0.0,0.05432595573440644,0.0,0.05432595573440644,0.0,0.0,0.0,0.05432595573440644,0.0,0.0,0.0,0.0,0.05432595573440644,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.03275109170305677,0.0,0.04148471615720524,0.0,0.0,0.05240174672489083,0.0,0.0,0.043668122270742356,0.0,0.0,0.05021834061135371,0.028384279475982533,0.0,0.0,0.05240174672489083,0.0,0.05240174672489083,0.0,0.05240174672489083,0.0,0.0,0.0,0.05240174672489083,0.0,0.05240174672489083,0.039301310043668124,0.0,0.04585152838427948,0.05240174672489083,0.0,0.05240174672489083,0.0,0.0,0.0,0.0,0.043668122270742356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240174672489083,0.0,0.0,0.0,0.05240174672489083,0.0,0.05240174672489083,0.0,0.0,0.0,0.05240174672489083,0.0,0.0,0.0,0.0,0.04585152838427948,0.0
P7,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.04642857142857143,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.02857142857142857,0.0,0.039285714285714285,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
O1,0.0,0.0,0.0,0.0,0.04201680672268908,0.025210084033613446,0.0,0.0,0.046218487394957986,0.0,0.0,0.0,0.0,0.0,0.06302521008403361,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.008403361344537815,0.0,0.0,0.0,0.01680672268907563,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.05042016806722689,0.0,0.01680672268907563,0.0,0.0,0.0546218487394958,0.04201680672268908,0.0,0.0,0.06722689075630252,0.046218487394957986,0.0,0.0,0.0,0.0,0.06302521008403361,0.05042016806722689,0.0,0.0546218487394958,0.06722689075630252,0.0,0.058823529411764705,0.0,0.06722689075630252
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.025889967637540454,0.0,0.038834951456310676,0.0,0.0,0.05825242718446602,0.0,0.0,0.040453074433656956,0.0,0.0,0.038834951456310676,0.022653721682847898,0.0,0.0,0.05663430420711974,0.0,0.05825242718446602,0.0,0.05016181229773463,0.0,0.0,0.0,0.05825242718446602,0.0,0.05825242718446602,0.040453074433656956,0.0,0.045307443365695796,0.05663430420711974,0.0,0.05663430420711974,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.0,0.05825242718446602,0.0,0.05016181229773463,0.0,0.0,0.0,0.04692556634304207,0.0,0.0,0.0,0.0,0.042071197411003236,0.0
P4,0.0,0.0,0.0,0.0,0.039647577092511016,0.04405286343612335,0.0,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05726872246696035,0.0,0.0,0.0,0.05726872246696035,0.0,0.0,0.0,0.05506607929515418,0.0,0.0,0.048458149779735685,0.0,0.0,0.05947136563876652,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.05506607929515418,0.0,0.02643171806167401,0.0,0.0,0.048458149779735685,0.05286343612334802,0.0,0.0,0.0,0.05947136563876652,0.0,0.0,0.0,0.0,0.05947136563876652,0.05947136563876652,0.0,0.05947136563876652,0.05066079295154185,0.0,0.046255506607929514,0.0,0.04185022026431718
P8,0.0,0.021828103683492497,0.0,0.034106412005457026,0.0,0.0,0.0504774897680764,0.0,0.0,0.036834924965893585,0.0,0.0,0.03274215552523874,0.019099590723055934,0.0,0.0,0.04911323328785812,0.0,0.09959072305593451,0.0,0.04229195088676671,0.0,0.0,0.0,0.08867667121418826,0.0,0.054570259208731244,0.040927694406548434,0.0,0.040927694406548434,0.05320600272851296,0.0,0.047748976807639835,0.0,0.0,0.0,0.0,0.03274215552523874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094133697135062,0.0,0.0,0.0,0.0572987721691678,0.0,0.04365620736698499,0.0,0.0,0.0,0.045020463847203276,0.0,0.0,0.0,0.0,0.03819918144611187,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.027522935779816515,0.0,0.03486238532110092,0.0,0.0,0.05688073394495413,0.0,0.0,0.03669724770642202,0.0,0.0,0.04220183486238532,0.023853211009174313,0.0,0.0,0.05504587155963303,0.0,0.05688073394495413,0.0,0.05504587155963303,0.0,0.0,0.0,0.05688073394495413,0.0,0.05688073394495413,0.045871559633027525,0.0,0.05137614678899083,0.05504587155963303,0.0,0.05688073394495413,0.0,0.0,0.0,0.0,0.044036697247706424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05688073394495413,0.0,0.0,0.0,0.05688073394495413,0.0,0.047706422018348627,0.0,0.0,0.0,0.044036697247706424,0.0,0.0,0.0,0.0,0.03853211009174312,0.0
CP2,0.0,0.0,0.0,0.0,0.03304904051172708,0.03091684434968017,0.0,0.0,0.03411513859275053,0.0,0.0,0.0,0.0,0.0,0.01279317697228145,0.0,0.0,0.028784648187633263,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.07036247334754797,0.0,0.0,0.023454157782515993,0.0,0.0,0.03624733475479744,0.0,0.03304904051172708,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.02025586353944563,0.0,0.0,0.04051172707889126,0.039445628997867806,0.0,0.0,0.013859275053304905,0.07142857142857142,0.0,0.0,0.0,0.0,0.0767590618336887,0.07356076759061833,0.0,0.0767590618336887,0.06609808102345416,0.0,0.039445628997867806,0.0,0.04477611940298507
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.022408963585434174,0.0,0.0350140056022409,0.0,0.0,0.05182072829131653,0.0,0.0,0.037815126050420166,0.0,0.0,0.03361344537815126,0.0196078431372549,0.0,0.0,0.05042016806722689,0.0,0.08823529411764706,0.0,0.04341736694677871,0.0,0.0,0.0,0.0896358543417367,0.0,0.05322128851540616,0.04341736694677871,0.0,0.04201680672268908,0.05182072829131653,0.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700280112044818,0.0,0.0,0.0,0.05742296918767507,0.0,0.04481792717086835,0.0,0.0,0.0,0.04341736694677871,0.0,0.0,0.0,0.0,0.0392156862745098,0.0
FT10,0.0,0.0,0.0,0.0,0.03399122807017544,0.03179824561403509,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.029605263157894735,0.0,0.0,0.0,0.07346491228070176,0.0,0.0,0.0,0.0712719298245614,0.0,0.0,0.023026315789473683,0.0,0.0,0.03618421052631579,0.0,0.03399122807017544,0.0,0.0,0.0,0.0,0.06140350877192982,0.0,0.020833333333333332,0.0,0.0,0.041666666666666664,0.04057017543859649,0.0,0.0,0.01425438596491228,0.06907894736842106,0.0,0.0,0.0,0.0,0.07346491228070176,0.0712719298245614,0.0,0.07346491228070176,0.0668859649122807,0.0,0.04057017543859649,0.0,0.044956140350877194
