,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.12641083521444696,0.12641083521444696,0.12641083521444696,0.11512415349887133,0.12641083521444696,0.12641083521444696,0.12641083521444696,0.12641083521444696
parsopercularis-lh,0.12555066079295155,0.1277533039647577,0.1277533039647577,0.11233480176211454,0.1277533039647577,0.1277533039647577,0.1277533039647577,0.12334801762114538
parstriangularis-rh,0.10516605166051661,0.1088560885608856,0.16789667896678967,0.0940959409594096,0.11254612546125461,0.14022140221402213,0.16789667896678967,0.1033210332103321
postcentral-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
precentral-lh,0.12311015118790497,0.12742980561555076,0.12958963282937366,0.1101511879049676,0.12958963282937366,0.12958963282937366,0.12958963282937366,0.12095032397408208
superiorparietal-lh,0.11198428290766209,0.11591355599214145,0.14734774066797643,0.10019646365422397,0.11984282907662082,0.14734774066797643,0.14734774066797643,0.1100196463654224
superiortemporal-lh,0.10516605166051661,0.1088560885608856,0.16789667896678967,0.0940959409594096,0.11254612546125461,0.14022140221402213,0.16789667896678967,0.1033210332103321
supramarginal-lh,0.12614678899082568,0.12614678899082568,0.12614678899082568,0.11697247706422019,0.12614678899082568,0.12614678899082568,0.12614678899082568,0.12614678899082568
