,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.14213197969543148,0.14720812182741116,0.14213197969543148,0.12690355329949238,0.14720812182741116,0.14720812182741116,0.0,0.14720812182741116
inferiorparietal-rh,0.135678391959799,0.1407035175879397,0.1457286432160804,0.12562814070351758,0.1507537688442211,0.1507537688442211,0.005025125628140704,0.1457286432160804
parsopercularis-lh,0.12149532710280374,0.1261682242990654,0.1822429906542056,0.16355140186915887,0.14018691588785046,0.13551401869158877,0.0,0.1308411214953271
parstriangularis-rh,0.1201923076923077,0.1201923076923077,0.17307692307692307,0.22596153846153846,0.1201923076923077,0.1201923076923077,0.0,0.1201923076923077
rostralmiddlefrontal-lh,0.1323529411764706,0.13725490196078433,0.14705882352941177,0.12254901960784313,0.1568627450980392,0.15196078431372548,0.00980392156862745,0.14215686274509803
rostralmiddlefrontal-rh,0.1339712918660287,0.13875598086124402,0.14354066985645933,0.11961722488038277,0.15789473684210525,0.15311004784688995,0.009569377990430622,0.14354066985645933
superiortemporal-rh,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0
supramarginal-lh,0.12272727272727273,0.12727272727272726,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.0,0.22727272727272727
