,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.21951219512195122,0.06097560975609756,0.07317073170731707,0.1402439024390244,0.15853658536585366,0.14634146341463414,0.20121951219512196,0.0
parsopercularis-lh,0.10714285714285714,0.5267857142857143,0.125,0.0,0.0,0.125,0.11607142857142858,0.0
parstriangularis-rh,0.11538461538461539,0.1346153846153846,0.2980769230769231,0.0673076923076923,0.0,0.18269230769230768,0.20192307692307693,0.0
rostralmiddlefrontal-lh,0.19166666666666668,0.0,0.058333333333333334,0.2833333333333333,0.19166666666666668,0.1,0.175,0.0
superiorfrontal-rh,0.2336448598130841,0.0,0.0,0.21495327102803738,0.24299065420560748,0.11214953271028037,0.19626168224299065,0.0
superiorparietal-lh,0.16326530612244897,0.08163265306122448,0.1292517006802721,0.08163265306122448,0.08163265306122448,0.25170068027210885,0.2108843537414966,0.0
superiortemporal-lh,0.1875,0.0625,0.11931818181818182,0.11931818181818182,0.11931818181818182,0.16477272727272727,0.22727272727272727,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
