,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.13131313131313133,0.12626262626262627,0.12626262626262627,0.13131313131313133,0.13636363636363635,0.13131313131313133,0.08080808080808081,0.13636363636363635
parsopercularis-lh,0.13157894736842105,0.12631578947368421,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.08421052631578947,0.13157894736842105
parstriangularis-rh,0.12903225806451613,0.12365591397849462,0.12903225806451613,0.13440860215053763,0.13440860215053763,0.12903225806451613,0.08602150537634409,0.13440860215053763
precentral-rh,0.12834224598930483,0.12299465240641712,0.12834224598930483,0.13368983957219252,0.13368983957219252,0.12834224598930483,0.0855614973262032,0.13903743315508021
superiorfrontal-rh,0.1306532663316583,0.12562814070351758,0.12562814070351758,0.1306532663316583,0.135678391959799,0.1306532663316583,0.08040201005025126,0.1407035175879397
superiortemporal-lh,0.12953367875647667,0.12435233160621761,0.12953367875647667,0.13471502590673576,0.13471502590673576,0.12953367875647667,0.08290155440414508,0.13471502590673576
superiortemporal-rh,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.11811023622047244,0.12598425196850394
supramarginal-lh,0.13170731707317074,0.12195121951219512,0.12195121951219512,0.12682926829268293,0.13658536585365855,0.12682926829268293,0.07804878048780488,0.15609756097560976
