,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-lh,0.16953316953316952,0.09582309582309582,0.12285012285012285,0.16953316953316952,0.14496314496314497,0.16707616707616707,0.11547911547911548,0.014742014742014743
frontalpole-rh,0.09342560553633218,0.22145328719723184,0.04498269896193772,0.12802768166089964,0.06920415224913495,0.11072664359861592,0.20069204152249134,0.1314878892733564
isthmuscingulate-rh,0.17318435754189945,0.06424581005586592,0.1871508379888268,0.14804469273743018,0.18994413407821228,0.15083798882681565,0.08659217877094973,0.0
lateralorbitofrontal-lh,0.1446700507614213,0.12436548223350254,0.10406091370558376,0.1700507614213198,0.12690355329949238,0.15736040609137056,0.1446700507614213,0.027918781725888325
parahippocampal-rh,0.17721518987341772,0.0810126582278481,0.14430379746835442,0.1569620253164557,0.17215189873417722,0.15949367088607594,0.10126582278481013,0.007594936708860759
parsorbitalis-lh,0.15025906735751296,0.11398963730569948,0.10880829015544041,0.17616580310880828,0.13212435233160622,0.16321243523316062,0.13471502590673576,0.02072538860103627
rostralanteriorcingulate-lh,0.10479041916167664,0.20658682634730538,0.05688622754491018,0.1347305389221557,0.08383233532934131,0.11976047904191617,0.19760479041916168,0.09580838323353294
transversetemporal-rh,0.008403361344537815,0.2184873949579832,0.01680672268907563,0.03361344537815126,0.0,0.01680672268907563,0.16806722689075632,0.5378151260504201
