,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-lh
frontalpole-lh,0.6217616580310881,0.08031088082901554,0.0,0.0,0.11658031088082901,0.07772020725388601,0.07253886010362694,0.031088082901554404
frontalpole-rh,0.07692307692307693,0.6600496277915633,0.0,0.0,0.06947890818858561,0.10669975186104218,0.04218362282878412,0.04466501240694789
inferiortemporal-lh,0.0,0.0,0.5060975609756098,0.3445121951219512,0.0,0.021341463414634148,0.0,0.12804878048780488
parahippocampal-lh,0.0,0.0,0.31266149870801035,0.6072351421188631,0.0,0.00516795865633075,0.0,0.07493540051679587
parsorbitalis-rh,0.13975155279503104,0.06832298136645963,0.0,0.0,0.562111801242236,0.031055900621118012,0.18012422360248448,0.018633540372670808
rostralanteriorcingulate-rh,0.06511627906976744,0.14418604651162792,0.020930232558139535,0.009302325581395349,0.0069767441860465115,0.6,0.046511627906976744,0.10697674418604651
rostralmiddlefrontal-rh,0.10861423220973783,0.08614232209737828,0.0,0.0,0.18726591760299627,0.0599250936329588,0.5280898876404494,0.0299625468164794
temporalpole-lh,0.026804123711340205,0.030927835051546393,0.10515463917525773,0.08453608247422681,0.010309278350515464,0.10103092783505155,0.002061855670103093,0.6391752577319587
