,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.6296296296296297,0.0,0.003703703703703704,0.06296296296296296,0.25925925925925924,0.044444444444444446,0.0,0.0
frontalpole-lh,0.0,0.7333333333333333,0.13131313131313133,0.0,0.0,0.0,0.13535353535353536,0.0
frontalpole-rh,0.0,0.1301518438177874,0.7006507592190889,0.004338394793926247,0.03253796095444685,0.008676789587852495,0.10845986984815618,0.015184381778741865
inferiortemporal-lh,0.03755868544600939,0.0,0.0,0.49061032863849763,0.11267605633802817,0.3215962441314554,0.025821596244131457,0.011737089201877934
middletemporal-lh,0.21921182266009853,0.0,0.03940886699507389,0.11083743842364532,0.5246305418719212,0.08866995073891626,0.007389162561576354,0.009852216748768473
parahippocampal-lh,0.00468384074941452,0.0,0.00468384074941452,0.3044496487119438,0.12646370023419204,0.5058548009367682,0.01873536299765808,0.0351288056206089
rostralanteriorcingulate-rh,0.0,0.16467780429594273,0.12171837708830549,0.021479713603818614,0.011933174224343675,0.00954653937947494,0.6706443914081146,0.0
temporalpole-rh,0.0,0.0,0.03146853146853147,0.02097902097902098,0.027972027972027972,0.06643356643356643,0.0,0.8531468531468531
