,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.16176470588235295,0.19117647058823528,0.0,0.058823529411764705,0.10294117647058823,0.19117647058823528,0.1323529411764706,0.16176470588235295
parstriangularis-rh,0.14473684210526316,0.2236842105263158,0.0,0.05263157894736842,0.11842105263157894,0.19736842105263158,0.11842105263157894,0.14473684210526316
rostralmiddlefrontal-rh,0.014705882352941176,0.014705882352941176,0.27941176470588236,0.2647058823529412,0.22058823529411764,0.014705882352941176,0.029411764705882353,0.16176470588235295
superiorfrontal-rh,0.04201680672268908,0.04201680672268908,0.12605042016806722,0.31932773109243695,0.23529411764705882,0.04201680672268908,0.04201680672268908,0.15126050420168066
superiorparietal-rh,0.047244094488188976,0.07874015748031496,0.11811023622047244,0.2125984251968504,0.29133858267716534,0.05511811023622047,0.047244094488188976,0.14960629921259844
superiortemporal-lh,0.14666666666666667,0.2,0.0,0.05333333333333334,0.10666666666666667,0.22666666666666666,0.12,0.14666666666666667
superiortemporal-rh,0.1527777777777778,0.1527777777777778,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.1527777777777778,0.1388888888888889,0.18055555555555555
supramarginal-rh,0.08661417322834646,0.10236220472440945,0.10236220472440945,0.15748031496062992,0.18110236220472442,0.10236220472440945,0.07874015748031496,0.1889763779527559
