,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,paracentral-rh,superiorparietal-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.23076923076923078,0.0,0.15384615384615385,0.1282051282051282,0.0,0.20512820512820512,0.20512820512820512,0.07692307692307693
caudalanteriorcingulate-lh,0.0,0.6428571428571429,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142
frontalpole-rh,0.20512820512820512,0.0,0.20512820512820512,0.1794871794871795,0.0,0.20512820512820512,0.20512820512820512,0.0
insula-rh,0.18421052631578946,0.0,0.23684210526315788,0.21052631578947367,0.0,0.18421052631578946,0.18421052631578946,0.0
paracentral-rh,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091
superiorparietal-lh,0.23684210526315788,0.0,0.15789473684210525,0.13157894736842105,0.0,0.21052631578947367,0.21052631578947367,0.05263157894736842
temporalpole-lh,0.23684210526315788,0.0,0.15789473684210525,0.13157894736842105,0.0,0.21052631578947367,0.21052631578947367,0.05263157894736842
transversetemporal-lh,0.0625,0.125,0.0,0.0,0.125,0.0,0.0,0.6875
