,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.015151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0
F7,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.050724637681159424,0.0,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.050724637681159424,0.028985507246376812,0.0,0.0,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.050724637681159424,0.0,0.014492753623188406,0.036231884057971016,0.0,0.036231884057971016,0.0,0.036231884057971016,0.0,0.021739130434782608,0.036231884057971016,0.050724637681159424,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.0,0.0,0.06521739130434782,0.0,0.0,0.014492753623188406,0.0,0.0,0.050724637681159424
FT9,0.0,0.0022935779816513763,0.0,0.0481651376146789,0.05504587155963303,0.006880733944954129,0.0,0.045871559633027525,0.0,0.05504587155963303,0.034403669724770644,0.0022935779816513763,0.0,0.034403669724770644,0.006880733944954129,0.0,0.0,0.034403669724770644,0.006880733944954129,0.0,0.0,0.02981651376146789,0.027522935779816515,0.027522935779816515,0.05045871559633028,0.013761467889908258,0.0045871559633027525,0.0022935779816513763,0.013761467889908258,0.0,0.0,0.052752293577981654,0.0,0.0,0.0045871559633027525,0.0,0.013761467889908258,0.0,0.03211009174311927,0.0,0.0,0.0,0.034403669724770644,0.0,0.0481651376146789,0.0045871559633027525,0.0,0.009174311926605505,0.03669724770642202,0.0,0.0,0.0,0.0,0.052752293577981654,0.027522935779816515,0.0,0.05504587155963303,0.05504587155963303,0.0022935779816513763,0.052752293577981654,0.016055045871559634,0.0
FC5,0.0,0.0019646365422396855,0.0,0.04518664047151277,0.07072691552062868,0.005893909626719057,0.0,0.0412573673870334,0.0019646365422396855,0.06679764243614932,0.03143418467583497,0.0019646365422396855,0.0,0.029469548133595286,0.005893909626719057,0.0019646365422396855,0.0,0.029469548133595286,0.005893909626719057,0.0,0.0,0.025540275049115914,0.023575638506876228,0.023575638506876228,0.04518664047151277,0.0137524557956778,0.003929273084479371,0.003929273084479371,0.011787819253438114,0.0019646365422396855,0.0,0.06679764243614932,0.0019646365422396855,0.0,0.003929273084479371,0.0,0.011787819253438114,0.0019646365422396855,0.0275049115913556,0.0,0.0,0.0,0.029469548133595286,0.0,0.043222003929273084,0.003929273084479371,0.0,0.007858546168958742,0.03339882121807466,0.0,0.0,0.0,0.0,0.047151277013752456,0.023575638506876228,0.0,0.068762278978389,0.05697445972495088,0.003929273084479371,0.060903732809430254,0.0137524557956778,0.0
FC1,0.0,0.008264462809917356,0.0,0.03305785123966942,0.03305785123966942,0.024793388429752067,0.0,0.03305785123966942,0.0,0.03305785123966942,0.03305785123966942,0.008264462809917356,0.0,0.03305785123966942,0.024793388429752067,0.0,0.0,0.03305785123966942,0.024793388429752067,0.0,0.0,0.03305785123966942,0.03305785123966942,0.03305785123966942,0.03305785123966942,0.03305785123966942,0.01652892561983471,0.0,0.03305785123966942,0.0,0.0,0.03305785123966942,0.0,0.0,0.01652892561983471,0.0,0.03305785123966942,0.0,0.03305785123966942,0.0,0.0,0.0,0.03305785123966942,0.0,0.03305785123966942,0.01652892561983471,0.0,0.03305785123966942,0.03305785123966942,0.0,0.0,0.0,0.0,0.03305785123966942,0.03305785123966942,0.0,0.03305785123966942,0.03305785123966942,0.0,0.03305785123966942,0.03305785123966942,0.0
C3,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.048484848484848485,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.048484848484848485,0.026262626262626262,0.0,0.0,0.050505050505050504,0.046464646464646465,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.014141414141414142,0.0,0.048484848484848485,0.03838383838383838,0.0,0.03232323232323232,0.03838383838383838,0.0,0.04242424242424243,0.0,0.044444444444444446,0.0,0.03434343434343434,0.04242424242424243,0.044444444444444446,0.0,0.026262626262626262,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.03838383838383838,0.04242424242424243,0.04040404040404041,0.0,0.0,0.050505050505050504,0.0,0.0,0.03636363636363636,0.0,0.0,0.046464646464646465
T7,0.0,0.0023923444976076554,0.0,0.04784688995215311,0.05263157894736842,0.007177033492822967,0.0,0.045454545454545456,0.0,0.05263157894736842,0.03588516746411483,0.0023923444976076554,0.0,0.03588516746411483,0.007177033492822967,0.0,0.0,0.03588516746411483,0.007177033492822967,0.0,0.0,0.03110047846889952,0.028708133971291867,0.028708133971291867,0.04784688995215311,0.014354066985645933,0.004784688995215311,0.0023923444976076554,0.014354066985645933,0.0,0.0,0.050239234449760764,0.0,0.0,0.004784688995215311,0.0,0.014354066985645933,0.0,0.03349282296650718,0.0,0.0,0.0,0.03588516746411483,0.0,0.050239234449760764,0.004784688995215311,0.0,0.009569377990430622,0.03827751196172249,0.0,0.0,0.0,0.0,0.050239234449760764,0.028708133971291867,0.0,0.05263157894736842,0.05263157894736842,0.0023923444976076554,0.050239234449760764,0.01674641148325359,0.0
TP9,0.0,0.0,0.014056224899598393,0.0,0.0,0.0,0.04819277108433735,0.0,0.04618473895582329,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.02610441767068273,0.0,0.0,0.04618473895582329,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.01606425702811245,0.0,0.050200803212851405,0.03614457831325301,0.0,0.03413654618473896,0.03815261044176707,0.0,0.04417670682730924,0.0,0.04618473895582329,0.0,0.03614457831325301,0.04417670682730924,0.04216867469879518,0.0,0.028112449799196786,0.0,0.0,0.0,0.0,0.0,0.04417670682730924,0.040160642570281124,0.04417670682730924,0.040160642570281124,0.0,0.0,0.04618473895582329,0.0,0.0,0.03815261044176707,0.0,0.0,0.04618473895582329
CP5,0.0,0.0019880715705765406,0.0,0.04572564612326044,0.06958250497017893,0.005964214711729622,0.0,0.041749502982107355,0.0019880715705765406,0.06560636182902585,0.03180914512922465,0.0019880715705765406,0.0,0.02982107355864811,0.005964214711729622,0.0019880715705765406,0.0,0.02982107355864811,0.005964214711729622,0.0,0.0,0.02584493041749503,0.02385685884691849,0.02385685884691849,0.04572564612326044,0.013916500994035786,0.003976143141153081,0.003976143141153081,0.011928429423459244,0.0019880715705765406,0.0,0.06560636182902585,0.0019880715705765406,0.0,0.003976143141153081,0.0,0.011928429423459244,0.0019880715705765406,0.027833001988071572,0.0,0.0,0.0,0.02982107355864811,0.0,0.0437375745526839,0.003976143141153081,0.0,0.007952286282306162,0.033797216699801194,0.0,0.0,0.0,0.0,0.04771371769383698,0.02385685884691849,0.0,0.06759443339960239,0.055666003976143144,0.003976143141153081,0.05964214711729622,0.013916500994035786,0.0
