,Fp1,Fz,F3,TP10,FT7,F6,AF8,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3142857142857143,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.10476190476190476,0.0,0.0,0.7142857142857143,0.18095238095238095,0.0,0.0
F6,0.0,0.22,0.0,0.0,0.4,0.38,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
