,Fp1,Fz,F3,TP10,FT7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.3125,0.0,0.34375,0.0,0.34375,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.11235955056179775,0.0,0.43820224719101125,0.0,0.449438202247191,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.10101010101010101,0.0,0.3939393939393939,0.0,0.5050505050505051,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
