,TP9,FT10,F4,Fp2,AF7,FC4,F6,AF8
TP9,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.5081967213114754,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
