,Fp1,Fz,F3,TP10,FT7,F6,AF8,AF4
Fp1,0.46153846153846156,0.0,0.47692307692307695,0.0,0.0,0.0,0.06153846153846154,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2727272727272727,0.0,0.4818181818181818,0.0,0.0,0.0,0.24545454545454545,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.020833333333333332,0.0,0.2604166666666667,0.0,0.0,0.0,0.71875,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
