,FT10,F4,Fp2,AF7,F6,AF8,AF4,F2
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.6463414634146342,0.0,0.0,0.0,0.0,0.35365853658536583,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.4915254237288136,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
