,TP9,FT10,F4,Fp2,AF7,FC4,F6,AF8
TP9,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.504
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.44285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.5571428571428572
