,Fp1,Fz,F3,TP10,FT7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.5544554455445545,0.0,0.0,0.0,0.44554455445544555,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3524590163934426,0.0,0.0,0.0,0.6475409836065574,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
