,Fp1,Fz,F3,TP10,FT7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.32608695652173914,0.33695652173913043,0.0,0.0,0.33695652173913043
FT7,0.0,0.0,0.0,0.2542372881355932,0.4576271186440678,0.00847457627118644,0.0,0.2796610169491525
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.30927835051546393,0.35051546391752575,0.0,0.0,0.3402061855670103
